names,scores,logfoldchanges,pvals,pvals_adj
aru,-0.88561016,-1.6040795,0.37582764050981776,0.5054430873297803
lncRNA:CR43909,-0.88645655,-3.0942495,0.37537156155177265,0.505000381742826
lncRNA:CR45585,-0.887444,-1.3852783,0.3748399017695454,0.5043703767005598
kin17,-0.88746417,-24.674185,0.3748290564185276,0.5043703767005598
lncRNA:CR44218,-0.88746417,-24.697239,0.3748290564185276,0.5043703767005598
CG14969,-0.8879881,-0.8411708,0.37454714537500855,0.504232193849745
CG1888,-0.88820976,-0.40484133,0.3744279147931302,0.5041569571711256
Gmer,-0.88883454,-1.8409891,0.37409202763001914,0.503789923503777
mxc,-0.89093035,-0.6702539,0.3729665425780392,0.502359233775362
lncRNA:CR46110,-0.8911923,-0.97393006,0.3728260045530847,0.502254937413338
p38c,-0.8913737,-24.723867,0.37272872821617764,0.5022088958646619
lncRNA:CR42861,-0.89254254,-1.5822144,0.37210221350770445,0.5014496304280087
CG14913,-0.89310676,-1.5971723,0.37179999192631563,0.5011272033431916
Pcyt2,-0.89328814,-1.876419,0.37170288161115583,0.5010811711963397
CG13344,-0.89334863,-2.2701888,0.37167051500209947,0.5010811711963397
CG11837,-0.89359045,-1.8793561,0.37154106604649473,0.5010327591772368
asRNA:CR45009,-0.8944771,-3.141663,0.3710666591875914,0.5004778072316625
Rpn7,-0.89506155,-0.842025,0.37075418757589773,0.5001411150706051
daed,-0.8952832,-24.734545,0.37063570660619705,0.5000660432071067
Pgant8,-0.8952832,-24.766674,0.37063570660619705,0.5000660432071067
Uxt,-0.8952832,-24.701338,0.37063570660619705,0.5000660432071067
PRY,-0.8952832,-24.795502,0.37063570660619705,0.5000660432071067
mRpS29,-0.89653265,-1.844661,0.3699683445351588,0.4995043348864001
CG4849,-0.89687526,-1.4023864,0.3697854886676636,0.49934216225075234
CG6907,-0.8975,-2.2942424,0.36945219023583864,0.4989767490390361
lncRNA:CR43459,-0.89768136,-0.13729979,0.3693554611667711,0.4989307731545029
Exd2,-0.8977015,-2.3083465,0.36934471446448214,0.4989307731545029
Top2,-0.89911216,-0.9417092,0.36859292847012415,0.4980697992688825
Chrac-14,-0.89919275,-24.734077,0.3685499980496336,0.4980697992688825
muskelin,-0.89957565,-1.3800954,0.3683461210461646,0.4979053630106019
CG11839,-0.89971673,-1.5702068,0.368271026164369,0.4978884146835762
CG13449,-0.90003914,-0.8743349,0.36809941650824074,0.4977409541265864
Antp,-0.9004623,-2.5413096,0.36787425440248966,0.4975210179761113
mRpL9,-0.9005228,-0.7675932,0.3678420953902113,0.4975210179761113
RabX6,-0.900684,-1.859345,0.3677563465835352,0.4975210179761113
CG32163,-0.900684,-1.255664,0.3677563465835352,0.4975210179761113
CG6171,-0.9008452,-0.89183,0.3676706102272286,0.4975210179761113
cag,-0.90122813,-1.8804139,0.367467036282201,0.4973928812534078
CG7011,-0.9014498,-2.3039012,0.3673492097843465,0.49731797255887283
CG8516,-0.9029814,-1.3718188,0.36653577909951085,0.49630116805937513
AdoR,-0.9032635,-3.4173028,0.3663860592110758,0.49618285609340684
CG5877,-0.9045935,-1.4089967,0.365680750767976,0.4953119631317769
gb,-0.90531904,-1.9073664,0.36529639451383866,0.49487557513798164
CG15168,-0.90531904,-1.2731218,0.36529639451383866,0.49487557513798164
CG5412,-0.90602434,-3.1249306,0.3649229567633451,0.4945380236471077
CG17343,-0.906105,-3.139835,0.36488029335305994,0.4945380236471077
lncRNA:CR46061,-0.90670955,-1.4574448,0.364560417102756,0.4942872728126325
Sid,-0.9069715,-3.3048751,0.3644218584993396,0.49419553106086966
CG3009,-0.9070118,-24.775942,0.3644005447128541,0.49419553106086966
CG9336,-0.90751565,-3.5318606,0.36413418812421117,0.4939737520505534
CG8281,-0.9086643,-1.0485132,0.3635273503818153,0.49323460308368017
CG31957,-0.9088658,-1.4052861,0.36342095289039045,0.4931743161218444
CG10126,-0.9091883,-0.35326278,0.36325075743454993,0.49302741787544047
c(3)G,-0.9092084,-1.4324877,0.36324012187490917,0.49302741787544047
snoRNA:Or-CD2,-0.9094301,-2.3226762,0.36312314358038944,0.49302236433918795
Usp30,-0.9100951,-1.1089125,0.3627723501817587,0.49263012030312525
CG42237,-0.91092134,-24.797365,0.36233681162837816,0.4921226422782017
Fadd,-0.91092134,-1.9354227,0.36233681162837816,0.4921226422782017
CG14721,-0.9112035,-1.3892816,0.36218816619306293,0.4920887017293595
Traf6,-0.9114453,-1.1305071,0.3620607862308747,0.4919996239732852
CG11248,-0.9117678,-1.5915021,0.3618909899505717,0.4918528669768784
TBCD,-0.9120499,-1.8552933,0.3617424591473981,0.4917349670972061
mi,-0.9121103,-1.4136893,0.36171063608988996,0.4917349670972061
CG5339,-0.9144883,-1.0280346,0.36046032128564176,0.49015952453654926
Sox21a,-0.91473013,-3.3083916,0.36033332275437335,0.49007055977478764
CR44391,-0.91483086,-24.794065,0.36028041498999097,0.49007055977478764
CG34242,-0.91483086,-24.74161,0.36028041498999097,0.49007055977478764
CG31792,-0.91483086,-24.827444,0.36028041498999097,0.49007055977478764
CG14246,-0.91483086,-24.971731,0.36028041498999097,0.49007055977478764
CG3587,-0.9149518,-1.9494066,0.36021693211009376,0.49007055977478764
Cog2,-0.9159191,-1.4068869,0.35970932190146354,0.4897239981207233
mago,-0.91620123,-1.8752737,0.3595613535978063,0.4896062982523422
CG10341,-0.91716856,-2.330547,0.3590543240475941,0.48899954912642046
CR40354,-0.917229,-1.9177157,0.35902264962900954,0.48899954912642046
DNApol-zeta,-0.9174708,-0.7996687,0.35889596951867087,0.48895121900018856
CG12985,-0.91874045,-24.794514,0.3582313600359561,0.48812932623286676
loh,-0.91874045,-24.761625,0.3582313600359561,0.48812932623286676
CG15456,-0.91874045,-24.776491,0.3582313600359561,0.48812932623286676
CG10098,-0.91952634,-1.4071583,0.3578203233682552,0.4878197933689522
CG31176,-0.91994953,-1.5335608,0.35759911892417195,0.4876017453345014
CR6900,-0.9199899,-1.6076303,0.357578056324771,0.4876017453345014
CG15073,-0.9200302,-1.4206475,0.3575569945063506,0.4876017453345014
CG6276,-0.9211184,-2.336069,0.3569886206387608,0.48701961461499776
Nmdar2,-0.921199,-1.9408876,0.3569465415222062,0.48701961461499776
BCAS2,-0.9218439,-3.1744714,0.3566100210769588,0.48666995160348336
Catsup,-0.9222066,-0.95600355,0.356420816212336,0.4864951597039929
CG3817,-0.92265,-24.734533,0.35618965176181205,0.4862630254497877
CG13160,-0.92265,-24.998573,0.35618965176181205,0.4862630254497877
CG43755,-0.92265,-24.768574,0.35618965176181205,0.4862630254497877
CG10914,-0.92265,-24.759153,0.35618965176181205,0.4862630254497877
bwa,-0.92265,-24.775488,0.35618965176181205,0.4862630254497877
CG2064,-0.92273057,-0.89793265,0.35614763201869726,0.4862630254497877
loqs,-0.9231336,-1.3999239,0.35593758018382915,0.4862630254497877
CG7265,-0.9235568,-0.9742807,0.35571710985356,0.48620169626042997
CG3407,-0.92395985,-1.8809853,0.3555072182074419,0.4859982737397853
CG11970,-0.92434275,-1.4346198,0.3553078935285956,0.48580922944409766
SCCRO3,-0.9244637,-1.6258534,0.3552449635466979,0.4858066434481389
CG1024,-0.924907,-1.618563,0.35501428045988115,0.485574610445127
CG5033,-0.92784923,-1.423345,0.35348578030967115,0.4835670892892184
CG7747,-0.9278895,-1.6222,0.3534648708794912,0.4835670892892184
Blm,-0.9290785,-1.9427547,0.3528483944927636,0.48286113682391774
Mst36Fa,-0.9291793,-2.3709555,0.35279618201335416,0.48286113682391774
sel,-0.9294211,-2.3832386,0.35267089200666324,0.48286113682391774
CG18764,-0.92958236,-3.1726828,0.3525873809781894,0.48283602291903127
CG13392,-0.9296025,-3.1757598,0.35257694297954767,0.48283602291903127
Gbp1,-0.93046904,-24.845587,0.352128294025568,0.48237333771936247
lncRNA:CR44973,-0.93046904,-24.858557,0.352128294025568,0.48237333771936247
NijA,-0.93046904,-24.952385,0.352128294025568,0.48237333771936247
Nf-YA,-0.9320207,-1.89467,0.3513258029209644,0.48160559170650286
AdSL,-0.9320812,-1.9007047,0.3512945605049589,0.48160559170650286
EndoGI,-0.9322021,-0.9860892,0.35123208095439706,0.48160559170650286
MKP-4,-0.9322626,-1.9081552,0.3512008438198706,0.48160559170650286
prg,-0.9334314,-3.1708922,0.3505972719441265,0.48093824326151374
CG9344,-0.93361276,-3.198392,0.3505036732236909,0.4808927314579135
CG4576,-0.93437856,-24.759602,0.35010865334673347,0.4805164290371877
CG33947,-0.93437856,-24.789663,0.35010865334673347,0.4805164290371877
CG2034,-0.93536603,-1.4212551,0.3495997026871782,0.4799834455213475
CG7791,-0.9355474,-1.6209503,0.3495062730288345,0.47993796187655174
CG11583,-0.93556756,-1.4269109,0.3494958929341865,0.47993796187655174
SA,-0.93732077,-3.1708922,0.34859357390491796,0.4788498886277601
CG8089,-0.9382881,-24.76555,0.34809637691566186,0.478249450003755
CG6845,-0.93861055,-0.43476155,0.3479307448182022,0.4781044195455924
asRNA:CR44368,-0.93889266,-1.6153692,0.3477858578465727,0.4779878505613662
hob,-0.9390942,-0.9377463,0.34768239064686357,0.47792817740213944
lncRNA:CR43893,-0.93949723,-1.5302906,0.34747551498541085,0.4777263126220219
SamDC,-0.9397189,-1.8999813,0.3473617667555079,0.47765243635229565
CG8892,-0.93977934,-1.6386505,0.3473307486229057,0.47765243635229565
snRNP-U1-C,-0.9401824,-1.6466686,0.34712400610878125,0.47749048818178186
CG9147,-0.94020253,-1.922871,0.3471136710391328,0.47749048818178186
CG9890,-0.9406661,-2.355587,0.34687601848413796,0.4773143553103828
Rbpn-5,-0.94088775,-0.67737025,0.3467623951863349,0.4772405158720456
rogdi,-0.9410288,-0.40511212,0.34669010178893767,0.47722354205087425
MtnC,-0.9419558,-1.7446942,0.3462152696263784,0.476652366538029
CG33509,-0.9421976,-24.901636,0.3460914685241052,0.4766468243611963
CG12038,-0.9421976,-24.887245,0.3460914685241052,0.4766468243611963
Su(var)3-9,-0.9421976,-24.79593,0.3460914685241052,0.4766468243611963
Hyccin,-0.9427216,-1.0555242,0.3458233295613936,0.4765249099686863
Rcp,-0.9433866,-1.4369572,0.34548319002792616,0.47613865098394187
CG31249,-0.94393075,-1.9179566,0.34520505271893287,0.47583772334429975
CG31643,-0.944233,-1.9306011,0.3450505937014692,0.47570720167503777
CG12942,-0.9444748,-1.9437689,0.34492705822527114,0.4756192751931623
mRpL14,-0.94471663,-1.9482896,0.3448035509612739,0.475531357147943
CG30010,-0.94530106,-3.2056975,0.34450519155128945,0.47520222176026217
CG42323,-0.94610715,-24.84802,0.3440939317251136,0.47471721313922327
Rae1,-0.9479007,-1.9250005,0.34318000352678135,0.47353842719654177
asRNA:CR42254,-0.94844484,-2.3659909,0.3429030513206598,0.4732383189632619
Snr1,-0.9498353,-1.1560743,0.3421959337552477,0.47242626830147727
CG4278,-0.9500167,-24.80512,0.34210376983374735,0.4723809687902143
CG1523,-0.95019805,-1.4217926,0.3420116217911505,0.47233567548772637
Rhau,-0.9506011,-1.4327487,0.3418069052150373,0.47213487653704994
Taf5,-0.9506011,-1.4286559,0.3418069052150373,0.47213487653704994
CG8003,-0.95181024,-1.1831596,0.3411932260134931,0.4714508482363527
RpII15,-0.9520722,-0.903447,0.3410603552193817,0.4713490826864141
CG16896,-0.95223343,-2.362501,0.3409786050472081,0.47131794330856713
pen-2,-0.9530395,-3.20822,0.34057004242652933,0.47083497788305484
IFT54,-0.95328134,-3.248042,0.34044753482078016,0.47074738179961595
CG14490,-0.9539262,-24.821934,0.34012098592780327,0.47037757202422
lncRNA:CR44741,-0.9539262,-24.907951,0.34012098592780327,0.47037757202422
CG6337,-0.95517564,-1.8414918,0.33948886892685326,0.4696665926975187
CG7326,-0.95576006,-0.78216505,0.33919346009106177,0.46933949041459677
CG7328,-0.9560624,-2.3578649,0.33904072714453715,0.46920972828088525
Cpr64Ad,-0.9561631,-0.7568101,0.3389898259697999,0.46920972828088525
CG13123,-0.9563042,-2.374073,0.3389185725635494,0.4692038474575213
Taf6,-0.95690876,-1.2625278,0.3386133096895505,0.46886279259205504
CG7912,-0.95783573,-24.85057,0.33814558284855134,0.4682966232628537
Tie,-0.95783573,-25.371037,0.33814558284855134,0.4682966232628537
morgue,-0.95783573,-24.788116,0.33814558284855134,0.4682966232628537
MED7,-0.9587225,-1.0014035,0.33769858039417544,0.4679218317126118
CG4041,-0.9587829,-1.9013445,0.33766811678555697,0.4679218317126118
CG12341,-0.9590046,-1.6440716,0.3375564319944795,0.46788778165170014
CG18476,-0.9591255,-1.085948,0.33749552302370245,0.46788484022742516
Usp5,-0.9594479,-1.933666,0.33733313363338124,0.467741186513603
CG8765,-0.9597704,-1.1889217,0.3371707944721263,0.4675975523965243
CG4686,-0.9598107,-1.0889342,0.33715050560876725,0.4675975523965243
CG7339,-0.9598107,-1.9430659,0.33715050560876725,0.4675975523965243
ECSIT,-0.9599719,-2.3697367,0.3370693580038835,0.4675975523965243
TTLL12,-0.9599719,-2.3644207,0.3370693580038835,0.4675975523965243
CG7289,-0.9600525,-2.3698192,0.3370287889106094,0.4675975523965243
CG7156,-0.960778,-3.2021928,0.33666380834987775,0.46738308924763244
CG13088,-0.9608586,-3.2179923,0.33662327065225317,0.46738308924763244
Tdrd3,-0.96132207,-0.765142,0.33639023982088667,0.467166274425831
kto,-0.9615236,-0.8784745,0.3362889544470047,0.46710711840204366
Wnt4,-0.9617453,-25.802546,0.33617756320148284,0.4670339021680227
CG4332,-0.963559,-1.6672002,0.33526707224698493,0.46593166195455793
nSMase,-0.9635993,-1.9457949,0.3352468571707603,0.46593166195455793
CG9981,-0.9636396,-1.6694015,0.33522664287962034,0.46593166195455793
CG12241,-0.96464723,-3.2013152,0.3347215407605483,0.46541732056485036
Secp43,-0.9646674,-3.2043338,0.3347114437233474,0.46541732056485036
SMC3,-0.9649898,-0.8810514,0.33454991782329657,0.46534127856616875
CG32750,-0.96527195,-3.3017614,0.3344086238818411,0.4653073841740513
CG14457,-0.96565485,-2.5343707,0.33421692935707137,0.4651219690073319
lncRNA:CR43611,-0.96565485,-24.847912,0.33421692935707137,0.4651219690073319
Hr38,-0.965816,-2.5646045,0.334136237073281,0.4651219690073319
Mad1,-0.9662594,-1.6344432,0.3339143980731091,0.4649448380447647
CG6006,-0.9666221,-3.6475518,0.33373296410754316,0.46477351904320835
Smyd3,-0.96762973,-1.9581348,0.33322931460745264,0.46415332778451446
dpr2,-0.9678111,-1.9602216,0.33313870982120086,0.4641083478849882
CG1671,-0.96787155,-1.3254513,0.3331085117596956,0.4641083478849882
Lrt,-0.9695644,-24.962593,0.33226368345154345,0.46305141946959105
CG30278,-0.9695644,-24.933573,0.33226368345154345,0.46305141946959105
gek,-0.96986663,-0.81828666,0.33211296703993487,0.463003521574854
CG42402,-0.9700883,-3.5041976,0.33200246975007075,0.46293056354954676
CG14641,-0.9706929,-0.74344033,0.3317012342655751,0.46259157587519045
Rab30,-0.9708138,-1.9246037,0.33164100837581634,0.4625886410205261
CG8778,-0.9709952,-1.9367313,0.3315506827958794,0.46254371329928207
CG4269,-0.97117656,-1.8869219,0.33146037312173604,0.4624987920189161
CG32278,-0.97121686,-1.0908545,0.33144030646532263,0.4624987920189161
CG11899,-0.9718214,-2.3881314,0.3311394008779309,0.46221299396482857
l(3)04053,-0.97202295,-0.73859006,0.33103913829060994,0.46215409606296515
obst-E,-0.97234535,-1.7068926,0.3308787589979222,0.46201123559025664
CG5611,-0.9726275,-3.235425,0.3307384683572313,0.4618963800061772
Mal-B1,-0.9733127,-1.5368556,0.33039792276783886,0.4615017668145366
mTTF,-0.9734739,-24.830427,0.3303178273876627,0.4614708773351601
CG31075,-0.97377616,-2.083269,0.3301676824280958,0.461342096988275
CG8858,-0.97411877,-1.0031582,0.32999757156099097,0.4611853682272041
dor,-0.9742397,-1.6481776,0.3299375459831072,0.4611824602176941
Bap60,-0.97425985,-0.9067939,0.32992754240753674,0.4611824602176941
Nsun2,-0.97476363,-1.4641494,0.32967751684991387,0.4609809129670528
Ugt302C1,-0.9750256,-0.73726267,0.3295475520726533,0.46088015585068487
dbe,-0.9764564,-3.2349467,0.32883833015238206,0.4599691159372247
Fign,-0.9767587,-3.284253,0.32868862122720344,0.4598405231758327
CG15514,-0.97734314,-1.1757711,0.32839930929331396,0.4595165440691782
CG3163,-0.97734314,-2.0342312,0.32839930929331396,0.4595165440691782
CG42335,-0.97738343,-24.936483,0.32837936283552394,0.4595165440691782
CG2898,-0.97738343,-24.845045,0.32837936283552394,0.4595165440691782
CG9004,-0.9783709,-1.2423769,0.327890920066765,0.45912804940383234
mei-W68,-0.9788747,-1.9457209,0.32764189628016394,0.4588600831416197
CG31343,-0.97915685,-1.3399898,0.32750249658936503,0.45874557732396276
CG12123,-0.979318,-1.1979969,0.3274228569106551,0.4587147541193282
mRpL44,-0.97947925,-2.3827987,0.3273432298047505,0.4586839376788749
CG13319,-0.9796002,-2.3945563,0.3272835177262763,0.4586810208810412
sicily,-0.9796002,-2.3907907,0.3272835177262763,0.4586810208810412
adp,-0.979842,-2.4159455,0.32716411478622076,0.4586752139481295
ranshi,-0.9800838,-1.9969733,0.3270447401355888,0.45858863402733463
Srp19,-0.9805473,-0.7771327,0.32681601779575353,0.45834866707249383
asRNA:CR46269,-0.98129296,-24.91374,0.3264482912333583,0.45791363234513544
CG5958,-0.98129296,-25.048994,0.3264482912333583,0.45791363234513544
kune,-0.98224014,-1.1921611,0.3259815669374321,0.45742018534115336
Fsn,-0.9823006,-1.3165625,0.32595179076019565,0.45742018534115336
CG15439,-0.9824215,-1.9322503,0.3258922437104921,0.45742018534115336
CG11986,-0.98244166,-1.3262502,0.32588231988986516,0.45742018534115336
NC2beta,-0.9830865,-1.9622257,0.32556486136871565,0.4571578566749485
asRNA:CR45538,-0.98441654,-2.0188093,0.32491073858410946,0.4563198461956815
M6,-0.98641163,-0.81087285,0.3239311592230608,0.455104694837836
CG10139,-0.98661315,-0.97235566,0.32383231890259356,0.4550461557460703
CG2147,-0.9869356,-1.9605292,0.32367421526175355,0.4549043050094113
S1P,-0.98745954,-2.402486,0.3234174041351384,0.45462365233337454
Gle1,-0.98826563,-1.2240224,0.32302256947965136,0.45414884834632485
lncRNA:CR44127,-0.9882858,-3.2583945,0.3230127026416436,0.45414884834632485
mRpL11,-0.98846716,-3.2863667,0.32292390994243003,0.45414884834632485
TwdlG,-0.9885276,-2.2588837,0.32289431591317486,0.45414884834632485
Shaw,-0.98880976,-3.3507931,0.322756233827899,0.45409525632601166
Mtp,-0.989112,-24.920609,0.32260833147746737,0.45396741694292125
E(spl)mbeta-HLH,-0.989112,-25.104332,0.32260833147746737,0.45396741694292125
CG42541,-0.98935384,-2.0992925,0.3224900414319446,0.4539614856308537
CG7407,-0.9906839,-1.6868247,0.3218399520082029,0.45312651300783424
CG42359,-0.9908048,-1.4874434,0.3217808954171534,0.45312352204973877
Art1,-0.99084514,-1.9696836,0.3217612114589472,0.45312352204973877
CG32281,-0.9921953,-3.2654128,0.32110225311437,0.45232793496234885
Tmem18,-0.99302155,-24.845469,0.3206994450482933,0.45184048205688904
EAChm,-0.99302155,-25.601305,0.3206994450482933,0.45184048205688904
Arp8,-0.9934246,-1.3184369,0.32050307318882487,0.4517237399521617
Mes4,-0.99431133,-1.4842753,0.3200713318074532,0.4511951345829826
Strump,-0.9950771,-2.3983123,0.31969877044180617,0.4507497810356661
CG8009,-0.9951174,-1.3405741,0.31967916981005595,0.4507497810356661
GatA,-0.996125,-3.2732346,0.3191894095061014,0.4501911235617687
Fbxl4,-0.996387,-2.030406,0.31906215230666535,0.4500913984772686
CG43675,-0.99654824,-0.9155897,0.3189838566926322,0.4500607189180393
Dpit47,-0.9969714,-1.310662,0.31877839054993884,0.4498505692175467
CG17141,-0.9986642,-1.9761128,0.31795739269121714,0.44877157092204245
Plod,-0.99902695,-1.9952375,0.31778164499690065,0.44860307068647254
CG7183,-0.9995106,-1.5275897,0.31754741379122253,0.44835193655567507
CG8204,-0.9999942,-3.272398,0.3173132957895125,0.4481008731704631
vir-1,-1.0016266,-3.6830904,0.31652398329735476,0.4470655515640899
CG14005,-1.0016669,-0.9624681,0.3165045104123775,0.4470655515640899
dnt,-1.0017273,-0.7354382,0.31647530255891765,0.4470655515640899
CR42530,-1.0020095,-1.3326038,0.31633902263032787,0.4470423084365731
Vha68-1,-1.0025737,-1.7089652,0.31606657833505014,0.4467366181794822
Nup205,-1.0025737,-1.7022464,0.31606657833505014,0.4467366181794822
CG13085,-1.003138,-2.4248517,0.31579428812196597,0.4465103462715806
CG34171,-1.0032388,-2.0157592,0.31574568108359946,0.4465103462715806
CG42336,-1.0043874,-1.3963455,0.315191908118582,0.4458170244741059
CG43400,-1.0045487,-3.4211738,0.3151142366953589,0.4457863863950162
D,-1.0047501,-25.325302,0.31501716510408717,0.445728287477943
squ,-1.0050524,-1.0312266,0.31487159456659775,0.44560153292239535
CG6388,-1.00606,-1.9672308,0.3143866788016172,0.4449944116276136
pk,-1.006322,-0.651465,0.31426068118097206,0.4448951905939802
asRNA:CR43906,-1.0065438,-1.2244656,0.3141540937512096,0.4448234179266816
CG12279,-1.0067855,-1.9975735,0.3140378436757352,0.4447379355543018
Sos,-1.006967,-1.2222973,0.31395067469081217,0.4446936144979844
gdl,-1.0086597,-24.90437,0.313137865119948,0.44362126530609935
ste24a,-1.0099092,-1.3402742,0.31253882369778074,0.44285143275959354
cmb,-1.01003,-1.2197881,0.31248089203669593,0.44284818727209097
CG10466,-1.0100703,-1.7009954,0.31246158305512195,0.44284818727209097
CG4709,-1.0103323,-1.9841866,0.3123360938350612,0.4428006716838711
CG33695,-1.0111989,-2.447303,0.3119212507087955,0.44229132983989017
CG1835,-1.0112392,-2.4534795,0.3119019645226776,0.44229132983989017
CG3740,-1.0119244,-3.3133705,0.311574219622199,0.4420355105121358
edin,-1.0125692,-24.882061,0.3112659613448381,0.44167690967080875
Exo70,-1.0135164,-1.2138653,0.3108135718083148,0.4411136266088405
Hacd1,-1.0136575,-1.493114,0.3107462317818709,0.44109671103119497
CG15818,-1.0140806,-3.8573303,0.31054426947287084,0.4408886622787333
CG14232,-1.0141814,-1.9858568,0.31049619598109734,0.4408886622787333
RpS15Ab,-1.014786,-1.7260112,0.3102078581900406,0.4405682268619795
GAA1,-1.0148263,-2.4373646,0.310188641958414,0.4405682268619795
RagA-B,-1.0149472,-2.4468884,0.31013099797933263,0.4405682268619795
Cks85A,-1.0152696,-2.465432,0.30997731528413464,0.44047660281136003
Ctl1,-1.0157734,-3.3157177,0.30973728677338086,0.4402141188266675
asRNA:CR45139,-1.016257,-0.8302128,0.30950697493689405,0.439965353370734
CG10581,-1.0164788,-24.927158,0.30940145316826606,0.43989392028692914
CG4951,-1.0164788,-24.891663,0.30940145316826606,0.43989392028692914
CG13126,-1.0164788,-24.910683,0.30940145316826606,0.43989392028692914
azot,-1.0176879,-0.75800365,0.3088262983861658,0.4393116190983903
CG7168,-1.0184537,-2.0022347,0.30846239952650867,0.43887240576179526
CG3792,-1.0186149,-1.7305143,0.3083858253906797,0.4388419067199034
CG17002,-1.018635,-2.0173945,0.30837625450780415,0.4388419067199034
CG8111,-1.0188568,-2.449039,0.308270987762958,0.43883541255685615
RpIII128,-1.018897,-2.4538069,0.30825185090885865,0.43883541255685615
CG15922,-1.0197636,-3.3316112,0.3078405986236147,0.4383795534881641
AANATL2,-1.0203882,-25.00249,0.30754433975652595,0.43803604153940406
plx,-1.0203882,-25.197693,0.30754433975652595,0.43803604153940406
pot,-1.0203882,-25.467379,0.30754433975652595,0.43803604153940406
FIG4,-1.0213959,-1.3525858,0.30706690069054265,0.43759095122578856
mRpS2,-1.0216175,-1.5159929,0.30696193000418104,0.4375196993021627
CG15601,-1.0223632,-1.7253956,0.3066090212269752,0.4370949668539308
AIMP3,-1.0229678,-2.4646974,0.30632307639494494,0.4367655616315598
CG31717,-1.0238142,-1.1460304,0.3059230506339493,0.43627334886142316
CG5509,-1.0238343,-3.3685026,0.3059135304342421,0.43627334886142316
Cyp6a21,-1.0242978,-24.969559,0.3056946200536187,0.43610386825716996
lncRNA:CR45221,-1.0242978,-24.924938,0.3056946200536187,0.43610386825716996
mRpL38,-1.02591,-1.3596799,0.3049340018765496,0.43517477513635616
FucTB,-1.0262123,-2.0094974,0.3047915259092351,0.43504945385789134
Alp13,-1.0266355,-0.57808816,0.30459213379437433,0.4348428328016906
Ets97D,-1.0273408,-3.30766,0.3042600060705972,0.4344466071610842
CG5934,-1.0274618,-3.3185136,0.30420309404549883,0.4344466071610842
Pnn,-1.027764,-0.81703424,0.30406084491374397,0.43439602668614036
mthl8,-1.0278447,-0.94448376,0.3040229192745897,0.43439602668614036
CG5131,-1.0282074,-24.911087,0.30385229278218373,0.4342539770611242
Gk2,-1.0283686,-3.4785092,0.3037764792091392,0.43422359878332234
CR41320,-1.0287515,-1.0775311,0.30359647234392717,0.4340442470604125
Taf11,-1.0300009,-1.1500912,0.30300957460715916,0.43328300472482567
Impbeta11,-1.0304644,-2.4512572,0.302792046423485,0.43304975696038045
Ns4,-1.030545,-2.4581556,0.30275422603822855,0.43304975696038045
Arc42,-1.0306256,-2.4668152,0.30271640879462436,0.43304975696038045
rtet,-1.0312907,-3.3358057,0.30240453640655773,0.4327288215138067
Coq3,-1.0314721,-3.3410485,0.3023195174101695,0.43268495577549704
CG4968,-1.0324394,-1.3550912,0.3018663513544252,0.4321140810125666
mRpS28,-1.0331246,-1.3572769,0.3015456324175101,0.43173262968356946
Coq6,-1.0332052,-1.5153396,0.3015079156985033,0.43173262968356946
TORIP,-1.0337291,-1.3659177,0.301262833589205,0.4314829750830453
Trs23,-1.0347368,-2.485039,0.3007918948325675,0.4308860134939534
Sf3b5,-1.0349987,-2.0617664,0.3006695311422062,0.4307882625312005
koko,-1.0353614,-3.3429992,0.3005001592607115,0.43062311263161734
Cont,-1.0359862,-1.22196,0.30020861232539897,0.43028279227405913
Rep,-1.0360265,-24.92403,0.30018980932314066,0.43028279227405913
mip120,-1.0362078,-1.4998511,0.30010520552894304,0.43028279227405913
PIG-G,-1.038364,-2.468606,0.2991005784775258,0.4289263971356086
ebd1,-1.038364,-2.0450099,0.2991005784775258,0.4289263971356086
TAF1C-like,-1.0391903,-3.3386486,0.2987162233649232,0.4285296362223186
CG9921,-1.0401778,-0.87162143,0.29825730483335977,0.4279484206181198
Megf8,-1.0406212,-0.82924324,0.2980514130298002,0.4277301111258889
Ptpa,-1.0409436,-1.3630365,0.29790173318583624,0.42759240656917413
CG6428,-1.0417094,-0.93717957,0.29754644486536264,0.42715947956050165
lncRNA:CR44917,-1.0418504,-1.4290576,0.29748102791851805,0.4271426125209246
OstDelta,-1.0418907,-0.6569694,0.29746233912804065,0.4271426125209246
Eogt,-1.0420922,-2.0360048,0.29736890694728935,0.42713573910728675
CG5274,-1.0423139,-2.4718578,0.29726615420857394,0.427065220459574
isoQC,-1.0423542,-2.4743726,0.2972474744429,0.427065220459574
lncRNA:CR43653,-1.0423945,-2.4835887,0.2972287954619752,0.427065220459574
lncRNA:CR44129,-1.0426364,-1.394714,0.2971167380560119,0.427065220459574
GABA-B-R2,-1.0465862,-2.5038285,0.2952904656575699,0.42453338442351857
CG15879,-1.0466266,-1.1376392,0.2952718690602245,0.42453338442351857
cm,-1.0484402,-1.5184381,0.2944358340487797,0.4235342134816985
CG9018,-1.0490447,-0.9831369,0.29415750867124024,0.4232103419223429
CG31849,-1.0503346,-2.4995346,0.2935643376313146,0.4224332965481166
ast,-1.0504555,-2.5020792,0.29350876901743217,0.422429709332684
sens,-1.0516646,-25.497686,0.2929534710300312,0.42170675997974655
CG11722,-1.0531558,-1.3770351,0.2922695753674184,0.4207983991225186
