names,scores,logfoldchanges,pvals,pvals_adj
JMJD7,-0.46001384,-1.0002793,0.645506280404528,0.7009939262845734
RpA-70,-0.4603975,-0.4421673,0.6452309271243537,0.7007905225140191
Stt3A,-0.46070442,-0.18262827,0.6450106795139128,0.7006469221033481
DCP1,-0.4610625,-0.44604772,0.6447537633283065,0.7005232520440319
CG7049,-0.46131828,-0.3538201,0.6445702777323621,0.7005232520440319
asRNA:CR44093,-0.46213675,-1.0776619,0.643983269348998,0.700008582456798
CG9773,-0.46231577,-0.40551335,0.6438548908456814,0.6999646327333394
CG3781,-0.46267384,-0.8398525,0.6435981657195247,0.6997811203499585
CG8860,-0.46396548,-0.13033931,0.6426724750867225,0.6989655956839608
CG2540,-0.4663953,-0.7534611,0.6409325807469568,0.697208388930054
ValRS-m,-0.46652317,-1.4357758,0.6408410618781804,0.697208388930054
Cap-D2,-0.4677253,-1.6619843,0.6399810515546133,0.6964190852232932
cnir,-0.4677253,-1.6619843,0.6399810515546133,0.6964190852232932
CG14855,-0.46808338,-1.0893596,0.6397249716667005,0.696330832808434
CG8207,-0.46810895,-0.43863872,0.6397066818880992,0.696330832808434
CG32647,-0.46840307,-1.1234316,0.6394963651756027,0.6962724446556254
CG14777,-0.46954125,-0.2834504,0.6386828040490826,0.6954817946951223
asRNA:CR45330,-0.46988654,-1.0956563,0.6384360792671379,0.6953082587420841
Sec6,-0.47069222,-0.57322925,0.6378605438093017,0.6947765250004423
morgue,-0.4710503,-0.5804929,0.6376048202996991,0.6945930419881338
trem,-0.47207338,-0.75277257,0.636874419441974,0.6938923346117277
snoRNA:Psi28S-1175b,-0.4721501,-1.4193252,0.6368196535874588,0.6938923346117277
crim,-0.47363356,-0.24027617,0.6357612373428643,0.6929640766929412
CG3520,-0.47445202,-0.6418473,0.6351776016585375,0.6924227546363924
CG6230,-0.47483566,-0.23885344,0.634904100415334,0.692219415781595
CG17036,-0.47487405,-0.8029529,0.634876753030593,0.692219415781595
CG34195,-0.4786978,-0.97925645,0.6321536348853722,0.6895040126151402
asRNA:CR45182,-0.47931165,-1.2728112,0.6317169418891848,0.689216605962443
capt,-0.4794651,-0.14645958,0.6316077887080804,0.689191992093174
lncRNA:CR44138,-0.48106366,-1.790342,0.6304712543200712,0.6880461693587614
CG6005,-0.4821251,-0.5656173,0.6297170780046208,0.6873173647612146
mbo,-0.48318654,-1.2640114,0.6289632875386872,0.6865887814456744
Nrd1,-0.48431194,-0.38646373,0.6281645101498318,0.6858108828919769
CG15812,-0.48537338,-0.9955732,0.6274115166790943,0.6850827632389781
Meics,-0.4859233,-0.28393525,0.6270215640992332,0.6847509095315308
CG16865,-0.48619184,-0.5163578,0.6268311600012819,0.6846369153904491
Nach,-0.48716375,-1.1239818,0.6261422863634225,0.684072265911665
lncRNA:CR46084,-0.48936337,-1.2386792,0.6245844614333893,0.682463993485495
CG7137,-0.48936337,-1.2386792,0.6245844614333893,0.682463993485495
CG8366,-0.4914351,-0.616742,0.6231187402499369,0.6811429822344798
xmas,-0.4917804,-0.99940586,0.6228745982663555,0.6809696329123521
ph-d,-0.49207452,-0.3410368,0.6226666581610177,0.6808358197971618
CG33253,-0.4923175,-1.0314233,0.622494904250374,0.6807415420347247
Nup93-1,-0.4924326,-0.7728985,0.6224135543050309,0.6807415420347247
CG18011,-0.4924582,-0.6247678,0.6223954771654944,0.6807415420347247
mRF1,-0.49371144,-1.7151988,0.6215099764244179,0.6799447288470023
Wdr81,-0.49382654,-0.37331736,0.6214286823728294,0.6799447288470023
Octbeta1R,-0.49394163,-1.7696532,0.6213473929416643,0.6799447288470023
CG9581,-0.49424857,-0.6703993,0.6211306437201514,0.6798100650947037
SLIRP2,-0.49436367,-1.1126981,0.6210493712375027,0.6798100650947037
mia,-0.49437645,-1.1640303,0.6210403412470837,0.6798100650947037
CG8673,-0.49834087,-1.4984394,0.618243801784081,0.677209251087187
lncRNA:CR45954,-0.49875012,-0.78694063,0.6179554404639761,0.676986558933625
cic,-0.4997604,0.088009045,0.617243800509873,0.6763000286698898
Mst27D,-0.50028473,-1.7432762,0.6168746099394304,0.6759885750389546
CG8195,-0.500694,-0.42840892,0.6165865284780083,0.6757659295175528
Mettl14,-0.5007323,-0.85040855,0.6165595238664539,0.6757659295175528
Spn55B,-0.50091136,-0.53439456,0.6164335092057056,0.6757659295175528
asRNA:CR45970,-0.50133336,-1.218256,0.6161365193667278,0.6755518057087458
l(2)35Be,-0.50137174,-0.6408073,0.6161095234053098,0.6755518057087458
Nep1,-0.5015891,-2.2559445,0.6159565560999358,0.6755406132009631
Sf3b6,-0.5017042,-0.38182074,0.6158755801612265,0.6755406132009631
CG10927,-0.50235647,-1.260359,0.6154168048520123,0.6751347139651503
CG43861,-0.50350744,-0.7874308,0.6146075680796717,0.6743398999649995
Tes,-0.50478625,-0.6357789,0.6137089660088826,0.6734468027663996
CG14618,-0.50486296,-0.5367439,0.6136550683145472,0.6734468027663996
Dpit47,-0.50501645,-0.30206668,0.6135472791897442,0.6734468027663996
Mettl3,-0.5060012,-0.47766396,0.6128558311571142,0.6727889048523409
CG6951,-0.5066022,-0.5612195,0.6124339477156651,0.6724185115007557
Clp,-0.5069859,-1.1430532,0.6121647275631952,0.6722156548945185
CG6144,-0.50734395,-0.8629816,0.6119135026607857,0.6720325055439759
PIG-A,-0.50890416,-2.1868544,0.6108194127912501,0.6709235035061495
CG10268,-0.5090704,-0.8998236,0.6107028806042303,0.6708880920260964
Cht4,-0.5096203,-2.5378423,0.610317498258496,0.6705572844615364
Pcyt2,-0.5110142,-0.47403595,0.6093410828236036,0.669669383898517
CG34450,-0.5111293,-1.4850395,0.6092604924206795,0.669669383898517
Ptp10D,-0.5116153,-0.79690135,0.6089202741070285,0.6693917764665525
CG10559,-0.51165366,-0.62608546,0.608893418367813,0.6693917764665525
CG11723,-0.51207566,-1.0773513,0.6085980400359121,0.6692224095946151
lncRNA:CR44888,-0.51323944,-1.7612997,0.6077838427028244,0.6684194561381482
asRNA:CR46093,-0.5132778,-1.7739042,0.607757009305868,0.6684194561381482
CG4854,-0.51331615,-1.7760353,0.6077301764373125,0.6684194561381482
Es2,-0.51355916,-0.84052265,0.6075602472089796,0.6684194561381482
CG15107,-0.5143009,-0.8923473,0.6070416470666697,0.6680647772405455
GCS2beta,-0.5150554,-0.28102773,0.6065143084827428,0.6675767364422832
Ir93a,-0.5153495,-2.1844518,0.6063087913079295,0.6674428312613846
Rep,-0.5153623,-0.50179297,0.6062998564851201,0.6674428312613846
CG31259,-0.51537514,-2.198534,0.6062909217211973,0.6674428312613846
Pif1,-0.51537514,-2.1927059,0.6062909217211973,0.6674428312613846
asRNA:CR45164,-0.51560533,-1.3063289,0.6061301060413968,0.6674428312613846
CG32452,-0.5162831,-0.7568426,0.6056567040632257,0.6672787524417515
HPS1,-0.517677,-1.5031638,0.6046836245351537,0.666298901796385
CG30183,-0.5180735,-0.5503133,0.6044070052903275,0.6660863133627412
CG10681,-0.5183676,-0.81663126,0.6042018083647155,0.6659523878652224
Shawl,-0.5188792,-0.8390702,0.6038450186676736,0.6656513162847665
CG30156,-0.51967204,-1.1397405,0.6032921817909869,0.6651340178521215
CG15332,-0.5198511,-1.7957646,0.6031673791676841,0.6651340178521215
CG31195,-0.5213345,-0.20459786,0.6021337473933086,0.6642248781016414
CG12947,-0.5221658,-1.3270385,0.60155490639951,0.6637703452147096
CkIIalpha-i1,-0.5224855,-1.3526199,0.6013323421175112,0.6636167652403316
Caf1-180,-0.5226134,-0.24127331,0.6012433268128063,0.6636105447376405
CG7376,-0.52277964,-0.76091284,0.6011276158107077,0.6635748535696842
Cdc6,-0.52286917,-1.3989846,0.6010653140516647,0.6635748535696842
SmF,-0.5239178,-0.6466593,0.6003357107009368,0.6628845618019917
CG2931,-0.52417356,-1.0395696,0.6001578194323776,0.6627800867021358
Tsen15,-0.5242247,-1.5210665,0.6001222440401364,0.6627800867021358
CG32262,-0.52483857,-0.8086456,0.5996954137630672,0.6624532683053785
bbx,-0.5261046,-0.38808674,0.5988155106677151,0.6615731051366386
Ubx,-0.5262197,-2.0769765,0.5987355485142898,0.6615731051366386
l(2)k10201,-0.52638596,-1.8202864,0.5986200561758995,0.6615731051366386
Wdr37,-0.52661616,-0.31902677,0.5984601603925214,0.6615478356338997
CG4553,-0.5284193,-2.2422974,0.5972083144638025,0.6602557264644262
CG11927,-0.5291355,-0.76379395,0.5967114580500945,0.6599814472791415
asRNA:CR43964,-0.53077245,-1.546905,0.5955764934190031,0.6588176943880257
Sry-delta,-0.5308236,-1.0299625,0.595541041645253,0.6588176943880257
Pms2,-0.53138626,-1.0932717,0.5951511356824224,0.6585302222850549
CG32100,-0.5314886,-0.8324917,0.595080256210333,0.6585302222850549
RpI135,-0.532128,-0.86250085,0.5946373468479137,0.6581447147215332
ppk27,-0.532729,-1.798792,0.5942211494316897,0.6577755394056771
Pex23,-0.5329976,-0.3954068,0.594035231945625,0.6576612061559646
Nep7,-0.533036,-1.8721249,0.594008674476816,0.6576612061559646
Srp54,-0.5331894,-0.4483971,0.5939024500328418,0.6576612061559646
Shc,-0.5333173,-0.5952799,0.5938139363020227,0.6576612061559646
brn,-0.5350182,-0.9616547,0.5926372781460612,0.6564787886937371
beta3GalTII,-0.5351589,-1.3432454,0.5925400084405612,0.6564624063444358
NTPase,-0.5360541,-0.16851468,0.5919211910257225,0.6558681274361304
CIA30,-0.5365528,-0.48343322,0.5915765500805301,0.6555775218728682
snRNA:U6atac,-0.53696203,-1.510647,0.5912938366374884,0.6553554721901922
Tsp42Ec,-0.5376015,-0.82753134,0.5908522212507634,0.6549572185145998
Cpsf100,-0.5386245,-0.8607536,0.5901459523905543,0.6542654457551779
CG7009,-0.5394302,-0.71101236,0.5895900394862099,0.6537401956353782
CG9890,-0.53976274,-0.5138666,0.5893606855123635,0.653576939667396
Tsen54,-0.53976274,-0.713122,0.5893606855123635,0.653576939667396
CG4707,-0.5398139,-0.8940812,0.5893254039383096,0.653576939667396
CG9213,-0.54049164,-0.6081126,0.5888580150813132,0.6532925762520451
IntS14,-0.5416554,-1.3533795,0.5880559166216623,0.6524936623995276
BCAS2,-0.5425378,-0.6464007,0.5874480689565611,0.6519100921396082
CG13807,-0.5429726,-0.5568742,0.5871486567946176,0.6516686876904701
CG30001,-0.54391897,-1.5798218,0.5864972394056083,0.651036475373673
CG6724,-0.5441108,-1.0918007,0.5863652361889722,0.6509807385727479
Use1,-0.5443154,-0.3323045,0.586224447943439,0.6509152317496973
comm,-0.5449932,-0.41221932,0.585758198894736,0.6504882803129907
U3-55K,-0.54535127,-0.5129444,0.5855119481489754,0.6503055533516181
cos,-0.54537684,-0.44833148,0.585494360649625,0.6503055533516181
GMF,-0.54602903,-0.5179349,0.5850459623285004,0.6499694045466966
alpha4GT1,-0.5476916,-0.6291639,0.5839037087033099,0.6487909559639318
CG6153,-0.54789615,-1.3397853,0.5837631954457851,0.6487253941012293
Cpsf73,-0.548088,-1.357565,0.5836314785725925,0.648669590554289
CG18094,-0.54815197,-1.3634441,0.5835875760253004,0.648669590554289
CG7655,-0.5487018,-0.7799076,0.583210077651813,0.6483823170876909
CG9777,-0.5487658,-0.78844905,0.5831661898818177,0.6483823170876909
CG12883,-0.5487658,-0.7912771,0.5831661898818177,0.6483823170876909
Coop,-0.54918784,-0.80037004,0.5828765692280826,0.6482832049310103
CG5877,-0.549239,-0.43238547,0.5828414682543296,0.6482832049310103
CG16734,-0.5500574,-1.5460575,0.582279986837306,0.6478007289961026
fand,-0.5501853,-0.5614523,0.5821922781881754,0.6477937008387653
r-cup,-0.55026203,-1.5850997,0.582139655960706,0.6477937008387653
CG4942,-0.55046666,-0.8402878,0.581999340883365,0.6477601390142221
Arl2,-0.55059457,-0.8415162,0.5819116519849079,0.647753124216487
Zw10,-0.5510933,-0.69457597,0.581569724284488,0.6474630627472711
AgmNAT,-0.5516176,-1.4620603,0.5812103631517983,0.6471535087192449
mago,-0.5517967,-0.5176655,0.5810876782702437,0.6471074340776367
ZIPIC,-0.5521803,-1.8282912,0.5808248229105288,0.6469052288755807
CG10584,-0.5523082,-1.198749,0.5807372168290731,0.6468981817694321
CG31875,-0.5524617,-1.2096757,0.5806320976989812,0.6468716217225912
CG9121,-0.5525384,-1.2151086,0.5805795414757504,0.6468716217225912
CG34242,-0.5541881,-0.5776683,0.5794501219682897,0.6458260076663798
CG30414,-0.55435437,-2.2747808,0.5793363617090399,0.645789650258018
snoRNA:Psi28S-2442a,-0.5543927,-1.3499432,0.5793101108302687,0.645789650258018
CG32022,-0.5545078,-0.98294425,0.5792313615440838,0.645789650258018
snoRNA:Psi28S-1135e,-0.55491704,-1.0019534,0.5789514047894893,0.6456318103852522
CG3847,-0.55562043,-0.3895514,0.5784703776574341,0.6451857813586769
CG12935,-0.5568097,-1.59319,0.5776574321886199,0.6443693767048669
Nup35,-0.55701435,-1.1040057,0.5775176248400874,0.6443037252736551
mus304,-0.55714226,-1.5827622,0.577430253338207,0.6442965633420425
Wdr82,-0.5589326,-0.5991689,0.5762077063839426,0.6431127661071097
CG12541,-0.5594825,-2.0634685,0.5758324551584291,0.6427840828339322
CG33919,-0.5609276,-2.3109748,0.5748468803023554,0.6417739262626521
ClC-b,-0.5610683,-0.6491129,0.5747509820170233,0.6417568835400518
CG33096,-0.5617205,-1.0306107,0.5743064616080378,0.6413505160570188
mu2,-0.56178445,-1.4248556,0.5742628899378175,0.6413505160570188
CG7120,-0.56197625,-1.4684249,0.5741321843185128,0.641335867367164
lncRNA:CR44171,-0.5632423,-1.0975072,0.5732698807520634,0.640462518375305
CG7544,-0.56333184,-0.84750205,0.573208933049685,0.640462518375305
CG31495,-0.5633958,-1.0879947,0.5731654008582465,0.640462518375305
CG6179,-0.5635109,-0.84539026,0.5730870468656326,0.640462518375305
CG6833,-0.5635109,-1.1125703,0.5730870468656326,0.640462518375305
Mmp2,-0.5639073,-0.3695008,0.5728171997925642,0.6404062499155806
Nmdar1,-0.5639713,-0.86840254,0.5727736817194033,0.6404062499155806
CG42697,-0.56409913,-0.8754812,0.5726866502811165,0.6404062499155806
lncRNA:CR43878,-0.56441885,-0.71904427,0.5724690991545959,0.6402868971573115
CG30094,-0.5649176,-0.27713895,0.5721297977849247,0.639997338098414
HtrA2,-0.56636274,-0.47759315,0.571147233725084,0.6390778621141493
orb,-0.5673858,-0.41989914,0.570452099068375,0.6383897998432504
loh,-0.5673986,-0.78935575,0.570443412436868,0.6383897998432504
RtcB,-0.56741136,-0.64532065,0.5704347258683924,0.6383897998432504
CG10795,-0.5679357,-0.7829763,0.570078630842748,0.6382410779121439
Pym,-0.5682554,-0.66557664,0.5698615517595187,0.6380878011330908
CG2121,-0.5694959,-3.1338053,0.5690196583909066,0.6373730282557174
CG18787,-0.57178503,-1.8846891,0.5674676228889244,0.635765035272093
CG8270,-0.5719129,-0.9142635,0.5673809768194209,0.635757453823141
lncRNA:CR45035,-0.5719385,-1.9116645,0.5673636483659252,0.635757453823141
Mt2,-0.5722582,-1.258542,0.5671470640875972,0.6356743392582997
CG10866,-0.5726163,-0.36857525,0.5669045367359484,0.6354920011100582
CG10914,-0.5737417,-0.786756,0.5661426317197208,0.6347273145312379
lncRNA:CR43943,-0.5741381,-1.4030265,0.5658743504647219,0.634515913686774
APC10,-0.57420206,-1.0199653,0.5658310850119832,0.634515913686774
Hmg-2,-0.5746369,-0.80813265,0.5655369220663793,0.6343162856153203
lncRNA:CR43606,-0.57605636,-3.190237,0.5645770783596616,0.6333289593607536
CG31391,-0.57608193,-3.206645,0.5645597910700944,0.6333289593607536
SAK,-0.57609475,-1.5958073,0.5645511475208287,0.6333289593607536
snmRNA:CR43701,-0.5761459,-1.1096653,0.5645165739605753,0.6333289593607536
CG5188,-0.5762482,-1.6187767,0.5644474298969485,0.6333289593607536
Alg14,-0.57632494,-0.8647809,0.5643955745242364,0.6333289593607536
CG5776,-0.5763505,-1.6310132,0.5643782899095647,0.6333289593607536
Atf-2,-0.5765935,-1.1344814,0.5642140987791704,0.6333289593607536
RanBP3,-0.5775782,-0.72965306,0.5635489281837277,0.6328892224374614
GluRIB,-0.5782048,-1.8827106,0.5631258346953324,0.6325033189867556
MED23,-0.5783583,-1.9097221,0.5630222433230003,0.632476222245273
CG6805,-0.5795348,-0.19258426,0.5622283483641597,0.6316735494960964
Rca1,-0.58050674,-1.4013665,0.5615729302101746,0.6310262532179557
CG13847,-0.5805707,-2.4032502,0.5615298235511371,0.6310262532179557
CG31142,-0.5811078,-1.0431051,0.5611677908033017,0.6307491098719783
CG10274,-0.58124846,-0.82216436,0.5610729913698721,0.6307316297051995
CG7692,-0.5823867,-0.68572235,0.5603062629395431,0.6299586872066427
Elys,-0.58241224,-0.59552455,0.5602890389215733,0.6299586872066427
asRNA:CR44961,-0.5832563,-0.7205824,0.5597207903102832,0.6294782775299624
stg,-0.58407474,-1.886406,0.5591700284419494,0.6290366440098198
asRNA:CR44390,-0.584484,-0.62075317,0.5588947462019034,0.6288158446453137
CG11961,-0.58485484,-1.9211161,0.5586453285386701,0.6286240873517991
Tgt,-0.58517456,-0.4848757,0.558430356727167,0.6284710420236881
CstF64,-0.5853024,-0.9579274,0.5583443792618696,0.6284631472981502
Ldh,-0.5862232,-1.0114305,0.5577255315374099,0.6278553756020149
GalT1,-0.5862232,-0.98918265,0.5577255315374099,0.6278553756020149
Mdr50,-0.5865429,-2.5803878,0.5575107319460926,0.6277911595301289
CG17249,-0.58693933,-1.4094577,0.5572444363903588,0.6275800862078486
Blos2,-0.58695215,-0.6682592,0.5572358472425278,0.6275800862078486
CG7183,-0.58699054,-0.44849575,0.5572100801858686,0.6275800862078486
CG3862,-0.58830774,-0.8442651,0.5563257633743989,0.6268115445493828
CG32373,-0.58915174,-3.328049,0.5557594738062726,0.6263508428241465
Gbp2,-0.5891901,-3.3478184,0.5557337400585416,0.6263508428241465
CG3734,-0.58924127,-3.37946,0.5556994292997595,0.6263508428241465
IntS4,-0.58931804,-1.1365423,0.5556479651006885,0.6263508428241465
veli,-0.5899063,-0.4443582,0.555253483567121,0.6261352331695546
CG5412,-0.5914665,-0.6374612,0.5542079130503783,0.625044747055117
Pbgs,-0.59156877,-0.95358825,0.5541393847246885,0.625044747055117
Cdk4,-0.5919013,-1.3028718,0.5539166963112416,0.6248934069370903
CG7420,-0.593065,-0.44501528,0.5531376320702532,0.6241914665599242
CG31957,-0.59338474,-0.4491129,0.5529236975212447,0.6240385292926243
fh,-0.59351265,-2.4082983,0.5528381350638358,0.6240304519888057
ab,-0.59358937,-2.4344103,0.5527868007064729,0.6240304519888057
SWIP,-0.59369165,-0.6790395,0.5527183585336577,0.6240304519888057
CG31249,-0.5944973,-0.5178062,0.5521795217275006,0.623552328806637
CG5071,-0.5955332,-3.2340298,0.5514871107188125,0.6228587929914898
Grip128,-0.59555876,-0.8777414,0.5514700195506363,0.6228587929914898
CG15126,-0.59558433,-3.2922559,0.5514529286428006,0.6228587929914898
Tdc2,-0.59578896,-1.6559541,0.551316210753233,0.6228587929914898
Brca2,-0.59704226,-0.47980842,0.5504791774730814,0.6220735160454713
TAF1B,-0.5975538,-0.35223296,0.5501377111113404,0.6217759220015845
CG30466,-0.5976561,-1.9153188,0.5500694303604365,0.6217759220015845
CG4286,-0.59803975,-1.9850188,0.549813414730886,0.6215859329322615
Sik2,-0.5994465,-1.0238014,0.5488751934380312,0.6206133917563986
Snx16,-0.59951043,-0.44412625,0.5488325657970426,0.6206133917563986
CG15529,-0.5995744,-0.3274145,0.5487899397901147,0.6206133917563986
Cont,-0.59979177,-0.25072202,0.5486450235908342,0.6206133917563986
Panx,-0.6004184,-0.37479585,0.5482274296957907,0.6202334204618051
lncRNA:CR44161,-0.60080206,-1.0754806,0.5479718374869633,0.6200323933123033
CG1847,-0.60124964,-0.6019773,0.5476737210305469,0.6197831857929934
CG11808,-0.6020937,-3.2770245,0.5471117768574008,0.6192353003424421
Dref,-0.602132,-1.1435,0.5470862407221333,0.6192353003424421
Vti1a,-0.6048048,-0.49893028,0.5453086767283191,0.6175457823108553
Rh7,-0.60500944,-0.64070827,0.5451727134855741,0.6174796679424626
Rgk3,-0.60691494,-2.5664673,0.5439073644234653,0.6162218809176314
Spx,-0.607094,-0.84475887,0.5437885476833728,0.6161749787887193
Fgop2,-0.6081554,-0.61003363,0.5430843994623831,0.6154647209627092
asRNA:CR45275,-0.60853904,-3.264681,0.5428299998327546,0.6152640228807881
Mid1,-0.608603,-3.3087747,0.5427876056676159,0.6152640228807881
CG1218,-0.6087181,-1.1566947,0.5427113003278288,0.6152640228807881
Tsen2,-0.6087309,-1.6661587,0.5427028222867203,0.6152640228807881
CG31360,-0.60889715,-1.166359,0.5425926137585422,0.6152640228807881
Pdrg1,-0.6091657,-1.1807376,0.542414608164173,0.6152312763828777
CG1265,-0.6100609,-1.2309525,0.5418214665296421,0.6146461020680476
CG30054,-0.6107003,-1.2755917,0.5413979921850598,0.6142532601284235
CG11141,-0.61076427,-0.38766953,0.5413556538421109,0.6142532601284235
CG6654,-0.6107771,-1.2807871,0.5413471863719299,0.6142532601284235
CG14117,-0.61164665,-0.6634065,0.540771553605564,0.6138050192736285
CG1136,-0.61258024,-2.4262824,0.5401539355921725,0.613191438222522
CG42556,-0.61289996,-2.4112713,0.5399425037259808,0.6130388569408105
Trs33,-0.6130534,-1.4549667,0.5398410311439905,0.6130110952882039
CG33288,-0.6131813,-0.6936035,0.5397564779510993,0.6130025410977168
Ugt36A1,-0.61359054,-1.090624,0.53948595229239,0.612782745011436
Irbp,-0.6136161,-0.36843488,0.539469046693601,0.612782745011436
CG10911,-0.6138335,-1.5415205,0.5393253598169403,0.612775237513637
CG8870,-0.61511236,-3.3185594,0.5384805311529468,0.6119027052321964
CG31313,-0.615739,-0.57499427,0.5380668075605977,0.611519880247722
CG7550,-0.6163272,-0.9388601,0.5376785592257971,0.6111659030102998
CG6041,-0.6169283,-0.80625045,0.5372820160733365,0.6108023947904135
CG12913,-0.6172992,-1.9703879,0.5370374138465184,0.6106115395434915
CG6443,-0.61801535,-0.9999503,0.536565236984444,0.610161840428517
Gdn1,-0.6186036,-0.81823856,0.5361775337151065,0.609808086715995
CG42762,-0.6194221,-2.4303513,0.5356383551471651,0.6093690206712817
asRNA:CR44976,-0.6194221,-2.4391391,0.5356383551471651,0.6093690206712817
CG15445,-0.6194732,-0.20180987,0.5356046655581035,0.6093690206712817
MED15,-0.6197801,-0.59888667,0.5354025504442628,0.6093620619170439
Mfap1,-0.6209439,-0.4308905,0.5346365466333041,0.6085772704025267
lncRNA:CR44763,-0.6215066,-3.2702336,0.5342663695789048,0.6082428887825067
GstO1,-0.6215194,-3.2780235,0.5342579579680357,0.6082428887825067
RanGAP,-0.62189025,-1.1861104,0.5340140503392976,0.608129607476101
Coq2,-0.6219798,-1.7194803,0.5339551845104411,0.608129607476101
Tfb4,-0.62255526,-0.7609172,0.5335768395963078,0.6078056485397185
BTBD9,-0.62336093,-0.34632772,0.5330473844154209,0.6072894549903142
CG11882,-0.62375736,-1.9794694,0.5327869564253185,0.6070796544293643
CG10137,-0.6239236,-1.3086262,0.5326777638494848,0.6070421423937643
ro,-0.6243456,-1.3351122,0.5324006335646616,0.6068132095863012
CG10958,-0.6259825,-1.4682423,0.5313263950637639,0.6056755626342734
loj,-0.62599534,-0.18560462,0.5313180069044001,0.6056755626342734
unc-45,-0.6264685,-0.6093892,0.531007692222339,0.6054857052145554
lncRNA:CR43995,-0.62695444,-0.46601796,0.5306890863919296,0.605209118583374
CG4646,-0.627709,-0.48454988,0.5301946012673016,0.6047318474471844
CG9691,-0.6282717,-3.479319,0.529825985107936,0.6043980242903916
Uvrag,-0.62831,-0.28262874,0.5298008569317836,0.6043980242903916
CR40100,-0.6284251,-1.7316399,0.5297254760377151,0.6043980242903916
CG4743,-0.6291925,-0.94840306,0.5292230761033057,0.603969954503328
CG13887,-0.6298574,-0.13882586,0.5287878589696846,0.6035598120665022
CG8152,-0.6302155,-1.9794694,0.5285535867651168,0.6033789439276483
CG6607,-0.6303178,-0.5802477,0.5284866615579399,0.6033789439276483
CG7011,-0.6303434,-0.58210087,0.5284699309304456,0.6033789439276483
Ibf2,-0.6306759,-1.0022157,0.5282524573211373,0.6032947779909502
CG11127,-0.6317118,-0.82998955,0.5275752357648509,0.6026078216780206
mon2,-0.63200593,-0.16456905,0.5273830190224269,0.6024747306443944
lncRNA:CR46035,-0.6330034,-0.61120176,0.5267314196483187,0.6018167339909516
Mtk,-0.63336146,-2.8251245,0.5264976124850085,0.6016359652215625
CG10431,-0.63452524,-1.1799649,0.5257381054639271,0.600854333915479
CG8861,-0.63452524,-3.311959,0.5257381054639271,0.600854333915479
lncRNA:CR44197,-0.63460195,-0.7279561,0.5256880477722932,0.600854333915479
Orc4,-0.63460195,-0.91746247,0.5256880477722932,0.600854333915479
CG7745,-0.63484496,-0.4477394,0.5255295478298605,0.600854333915479
CG4074,-0.6367632,-1.3158299,0.524279091317991,0.5996173714326614
Spps,-0.63717246,-0.81255126,0.5240125247296851,0.5993986324121247
CG1840,-0.6377735,-0.24138522,0.5236211310602986,0.5990370248826962
snu,-0.6382595,-2.155689,0.5233047947814896,0.5987611934539787
Ranbp21,-0.63829786,-0.5925502,0.5232798250423589,0.5987611934539787
yellow-b,-0.63870704,-0.85065764,0.5230135192093823,0.5986000286723431
PGRP-LD,-0.63883495,-2.4451678,0.5229303129082734,0.5985908759437578
CG18371,-0.6391674,-1.4954777,0.5227140083394302,0.598429342976629
CG11964,-0.64013934,-0.74126726,0.522081997047823,0.5979349093664745
Tollo,-0.6402417,-0.53579676,0.5220154924042866,0.5979349093664745
M1BP,-0.6406765,-0.48419693,0.5217328962710899,0.5978220733402828
CG32808,-0.6409962,-3.3097522,0.5215251552113578,0.5976700806806619
CG10407,-0.6412008,-1.1975616,0.5213922232724627,0.597603788166119
asRNA:CR44321,-0.6413671,-1.7332916,0.5212842289131319,0.597566063361604
beta4GalT7,-0.64137983,-1.2069625,0.5212759221316329,0.597566063361604
e(y)1,-0.64146936,-1.2116405,0.5212177765689392,0.597566063361604
insv,-0.6415589,-1.2163038,0.5211596343450923,0.597566063361604
Rab35,-0.64161,-0.12523201,0.5211264117163592,0.597566063361604
CG14190,-0.6452803,-2.4431546,0.5187455370245644,0.5951702074641066
CG43273,-0.6458558,-1.1125015,0.5183727394420652,0.594828234316522
CG11007,-0.64648247,-0.63641286,0.5179669618524935,0.5944483128167262
CG34234,-0.6471091,-0.44703034,0.5175613486135202,0.5940684703800125
HP4,-0.6475055,-3.3302073,0.5173048210773137,0.5938596669485561
ave,-0.6478764,-1.2149507,0.5170649033113339,0.5936698738394268
Upf3,-0.64805543,-1.2242417,0.5169491015698965,0.593622550771145
CG14270,-0.64805543,-1.2275237,0.5169491015698965,0.593622550771145
HipHop,-0.649654,-23.546162,0.5159157532093099,0.5926069389223405
CG14341,-0.64980745,-0.5708168,0.5158166081690629,0.5925785774274787
CG2614,-0.649897,-0.52332634,0.5157587781277129,0.5925785774274787
Brms1,-0.65034455,-0.41900414,0.515469678391639,0.5923510208372877
Mgat1,-0.65077937,-0.31078345,0.5151889192182748,0.5921138784199638
CG11970,-0.6509456,-0.36514908,0.5150815911130648,0.5920760230602085
trn,-0.651649,-0.58052605,0.5146276392025646,0.5916396620559312
Spn42Dd,-0.65255696,-2.6704926,0.5140419361675223,0.5910516859227549
CG14712,-0.6529534,-0.63473874,0.5137863154646052,0.5908431274068476
pkaap,-0.65503794,-0.79012024,0.5124433343783878,0.5895542784500707
hpRNA:CR46342,-0.65608656,-0.7724893,0.5117684168731064,0.5888629217714405
NfI,-0.6561505,-23.803913,0.5117272783774391,0.5888629217714405
