names,scores,logfoldchanges,pvals,pvals_adj
CG9917,0.1676817,0.20776008,0.8668336994102896,0.9998434831155509
Cdk4,0.16721089,0.5480815,0.867204110519939,0.9998434831155509
Fit1,0.16701473,0.04079707,0.8673584570933316,0.9998434831155509
msl-1,0.16646548,0.11969765,0.8677906543828386,0.9998434831155509
Xpd,0.16595544,0.59216815,0.8681920158256594,0.9998434831155509
CG15317,0.16564158,0.57175624,0.8684390243754757,0.9998434831155509
Nle,0.16501385,0.21980527,0.8689330799775368,0.9998434831155509
mRpL32,0.16489615,0.32847968,0.8690257211062699,0.9998434831155509
Usp2,0.16458228,-0.023710152,0.8692727729030815,0.9998434831155509
otk,0.16442536,-0.12098025,0.8693963035887691,0.9998434831155509
CG31436,0.163523,0.55307674,0.8701066667993815,0.9998434831155509
CG6700,0.163523,0.11076448,0.8701066667993815,0.9998434831155509
s-cup,0.16273834,0.18430468,0.8707244591674721,0.9998434831155509
CG4266,0.16218908,-0.0415992,0.8711569607888064,0.9998434831155509
asRNA:CR45145,0.16163981,0.28640664,0.8715895009409247,0.9998434831155509
Snm1,0.16140442,0.28875157,0.8717748870554817,0.9998434831155509
Samtor,0.16105132,0.13122112,0.8720529794312009,0.9998434831155509
CG15818,0.15928584,0.01740852,0.8734436778538088,0.9998434831155509
jv,0.15920737,-0.04394288,0.8735054957821918,0.9998434831155509
lncRNA:CR46258,0.15881504,0.19341739,0.8738145970005319,0.9998434831155509
CG6785,0.15869734,0.14254603,0.8739073311238504,0.9998434831155509
RpIIIC53,0.15850118,0.20151725,0.8740618918446533,0.9998434831155509
CG14131,0.15842271,0.05956217,0.874123717478904,0.9998434831155509
CtsB1,0.15834425,-0.13479112,0.8741855438817008,0.9998434831155509
Exd2,0.15830502,0.2968142,0.8742164573711879,0.9998434831155509
UbcE2M,0.15806961,0.18689814,0.8744019423384308,0.9998434831155509
Ski6,0.15771651,0.52557707,0.8746801827271934,0.9998434831155509
CG31313,0.1576773,0.21088189,0.8747110992830703,0.9998434831155509
GCS1,0.15622567,0.28920513,0.8758551459112206,0.9998434831155509
Nos,0.1559118,0.5304963,0.8761025415418513,0.9998434831155509
LysRS,0.15536255,0.12192187,0.8765355130126935,0.9998434831155509
ca,0.15512714,0.16729744,0.87672108353285,0.9998434831155509
rtet,0.15485251,0.27660596,0.8769375910371037,0.9998434831155509
CG5056,0.15426402,0.51974154,0.8774015666740386,0.9998434831155509
CG31460,0.15418555,0.5403844,0.8774634332783665,0.9998434831155509
CG6073,0.15300857,0.29845083,0.8783915219533449,0.9998434831155509
Bap170,0.15300857,0.3815781,0.8783915219533449,0.9998434831155509
snoRNA:Or-CD2,0.15242007,0.28244448,0.8788556290520534,0.9998434831155509
CG6833,0.15183158,0.50747144,0.8793197777822773,0.9998434831155509
Eip78C,0.15092921,1.1471064,0.8800315530003966,0.9998434831155509
Tak1,0.15073305,-0.09548814,0.8801862995912578,0.9998434831155509
Ufd4,0.15049766,-0.06344519,0.8803720015396975,0.9998434831155509
TAF1C-like,0.15045843,0.273746,0.8804029525043288,0.9998434831155509
CG13096,0.14955606,0.19596943,0.8811148750223242,0.9998434831155509
Gk1,0.1494776,-0.029285796,0.8811767858771569,0.9998434831155509
CG10341,0.14873217,0.27455154,0.8817649751621519,0.9998434831155509
CG4338,0.14806521,0.3005463,0.8822913050746938,0.9998434831155509
Sf3a2,0.14775135,0.4780386,0.8825390077394091,0.9998434831155509
CG31370,0.14704515,0.18407948,0.883096380698643,0.9998434831155509
sty,0.14700592,-0.09923745,0.8831273475627099,0.9998434831155509
CG8379,0.14696668,0.15210307,0.883158314605378,0.9998434831155509
CG6276,0.14665282,0.26901427,0.8834060573707702,0.9998434831155509
DppIII,0.14594664,-0.019058336,0.8839635202509837,0.9998434831155509
Coq6,0.14492658,0.17736389,0.884768845779603,0.9998434831155509
CG8005,0.1443773,0.4985821,0.8852025319709345,0.9998434831155509
IntS4,0.14414191,0.48418754,0.8853884080174658,0.9998434831155509
jus,0.14414191,0.74955916,0.8853884080174658,0.9998434831155509
CG12213,0.1425726,0.03554247,0.8866277423531808,0.9998434831155509
CG2003,0.14131714,0.414991,0.887619409637078,0.9998434831155509
und,0.14123867,0.09261935,0.8876813947004568,0.9998434831155509
brun,0.14057171,0.12617844,0.8882082954369691,0.9998434831155509
PIG-X,0.14029709,0.1421861,0.8884252689360084,0.9998434831155509
CG2889,0.14014015,0.18491006,0.8885492575471576,0.9998434831155509
CG12379,0.13998322,0.45053786,0.8886732488851508,0.9998434831155509
asf1,0.13986552,0.27500084,0.888766244176336,0.9998434831155509
Usp30,0.13982628,0.177112,0.888797242946994,0.9998434831155509
CG9044,0.13966936,-0.08961028,0.8889212397296936,0.9998434831155509
crn,0.13939473,0.2639434,0.8891382406374724,0.9998434831155509
Rab19,0.13919856,-0.035727367,0.8892932463729879,0.9998434831155509
Uba3,0.1381785,0.44858363,0.8900993442955293,0.9998434831155509
CG4825,0.1378254,0.17338467,0.8903784047074322,0.9998434831155509
CG9636,0.13739385,0.33742905,0.8907194969841008,0.9998434831155509
CG13807,0.13719767,0.25570375,0.8908745456178504,0.9998434831155509
CG6791,0.13711922,0.107717864,0.8909365662401001,0.9998434831155509
MetRS,0.13672689,0.10616608,0.8912466793532802,0.9998434831155509
nac,0.13558912,0.40722367,0.8921461012876774,0.9998434831155509
Vps4,0.13488293,-0.050719373,0.8927044330442354,0.9998434831155509
Mau2,0.13417675,0.43466753,0.8932628179863412,0.9998434831155509
Atf6,0.13237202,0.0783873,0.8946900414737818,0.9998434831155509
snf,0.1322151,0.08041256,0.8948141640448003,0.9998434831155509
TfIIS,0.13146967,0.24323541,0.8954037813763919,0.9998434831155509
CG1943,0.1311558,-0.06491121,0.895652058611818,0.9998434831155509
TBCB,0.13056731,0.32854345,0.8961176059569325,0.9998434831155509
MED28,0.1303319,0.4235414,0.89630383492034,0.9998434831155509
H,0.13029268,-0.04413371,0.8963348736366672,0.9998434831155509
CG2116,0.1285272,0.17253935,0.8977317793746761,0.9998434831155509
CG10407,0.1285272,0.42487305,0.8977317793746761,0.9998434831155509
beta4GalT7,0.12837026,0.415729,0.8978559641783442,0.9998434831155509
CG12713,0.12837026,0.415729,0.8978559641783442,0.9998434831155509
TTLL12,0.12774253,0.24058573,0.8983527283806924,0.9998434831155509
CG6685,0.12762484,0.2359577,0.8984458761092916,0.9998434831155509
CG7289,0.12750714,0.23517269,0.8985390252371015,0.9998434831155509
Rubicon,0.12648708,0.24839185,0.8993463761004229,0.9998434831155509
CG7099,0.12566319,0.23134394,0.899998543271407,0.9998434831155509
Hmgs,0.12534933,0.09189857,0.9002470056931087,0.9998434831155509
nAChRalpha7,0.12476083,0.30133447,0.9007128990624848,0.9998434831155509
Ubqn,0.123701535,0.09433481,0.9015515932238577,0.9998434831155509
asRNA:CR44119,0.12287765,0.2080566,0.902203986936895,0.9998434831155509
CG31142,0.122249916,0.37913832,0.9027010931698374,0.9998434831155509
Ost48,0.12201452,0.41144103,0.9028875178528984,0.9998434831155509
CG7484,0.12201452,0.079172805,0.9028875178528984,0.9998434831155509
CG11899,0.12150449,0.21681207,0.9032914563550588,0.9998434831155509
lwr,0.121229865,0.13817948,0.9035089720777341,0.9998434831155509
TfIIB,0.121229865,0.13848351,0.9035089720777341,0.9998434831155509
Tsp42El,0.121151395,0.29956824,0.9035711207579343,0.9998434831155509
rho-7,0.1210337,0.05573723,0.9036643448858748,0.9998434831155509
CG43867,0.120916,0.06249401,0.9037575703418519,0.9998434831155509
Txl,0.1206806,0.02417508,0.9039440252328262,0.9998434831155509
Mms19,0.120209806,0.14670154,0.9043169508952205,0.9998434831155509
CG14715,0.120131336,0.14313337,0.9043791072264628,0.9998434831155509
lncRNA:CR45048,0.120052874,0.35213915,0.9044412641436068,0.9998434831155509
CG15141,0.119974405,0.44658598,0.9045034216462755,0.9998434831155509
CG11906,0.11930744,0.20694532,0.9050317840062144,0.9998434831155509
Sc2,0.119268216,0.07597913,0.905062865456665,0.9998434831155509
CG15536,0.119268216,0.67804164,0.905062865456665,0.9998434831155509
mRpL3,0.11820892,0.0112680085,0.9059021194399146,0.9998434831155509
Nmt,0.11816969,0.4440318,0.9059332049448025,0.9998434831155509
CG15107,0.11816969,0.35213915,0.9059332049448025,0.9998434831155509
CG43064,0.11738503,0.10894742,0.9065549452444422,0.9998434831155509
CG10139,0.11652191,0.19778435,0.9072389257056988,0.9998434831155509
Cyp6u1,0.11632574,0.29674003,0.9073943854227104,0.9998434831155509
Mad,0.11605111,-0.02695511,0.9076120349849691,0.9998434831155509
CrebB,0.115227215,-0.037565157,0.9082650252281462,0.9998434831155509
CG8520,0.11463872,-0.03714643,0.908731484811704,0.9998434831155509
mRpS25,0.11444256,0.19413039,0.908886978340854,0.9998434831155509
CG32262,0.11424639,0.34035826,0.9090424753608115,0.9998434831155509
MED15,0.11424639,0.21569428,0.9090424753608115,0.9998434831155509
dgt1,0.114011,0.20478398,0.9092290763843114,0.9998434831155509
CG43783,0.1129517,0.32067767,0.9100688428173667,0.9998434831155509
CG9257,0.11252014,0.3428764,0.9104109987432265,0.9998434831155509
CG31251,0.11244168,0.34161678,0.9104732106985253,0.9998434831155509
Mmp1,0.112010114,-0.041953404,0.9108153862539118,0.9998434831155509
CG1622,0.11177472,0.23252875,0.9110020344417664,0.9998434831155509
OtopLa,0.111578554,0.2805347,0.9111575783502514,0.9998434831155509
Usp47,0.11071543,-0.055287577,0.9118420119140389,0.9998434831155509
CG7650,0.11071543,0.34722087,0.9118420119140389,0.9998434831155509
CDC50,0.11067619,0.08710535,0.9118731240885093,0.9998434831155509
CG3764,0.11059773,0.08091564,0.9119353488426853,0.9998434831155509
mRpS23,0.11024463,0.05015747,0.9122153669134931,0.9998434831155509
lncRNA:CR44206,0.1100877,-0.07436313,0.9123398228903771,0.9998434831155509
ThrRS,0.109891534,0.24545652,0.9124953958847803,0.9998434831155509
Cdk5,0.10930304,0.11446038,0.9129621349665341,0.9998434831155509
IleRS-m,0.10926381,0.18108839,0.9129932519745902,0.9998434831155509
CG32669,0.10922457,0.0022073688,0.9130243691160372,0.9998434831155509
lncRNA:CR45223,0.10914611,0.17479843,0.9130866037989147,0.9998434831155509
CG8060,0.10875378,0.02402452,0.9133977852006653,0.9998434831155509
hng2,0.108675316,0.33547905,0.9134600230758377,0.9998434831155509
CG18178,0.10836145,0.31528994,0.9137089798799792,0.9998434831155509
AlkB,0.10765526,0.016749887,0.9142691636111054,0.9998434831155509
Fsn,0.10702753,0.107501574,0.9147671404684475,0.9998434831155509
CG34163,0.1066352,0.32079467,0.9150783930066139,0.9998434831155509
CG3756,0.1066352,0.32382995,0.9150783930066139,0.9998434831155509
Sgf29,0.106321335,0.044973593,0.9153274044151742,0.9998434831155509
CG7213,0.10604671,0.18453479,0.9155452962150865,0.9998434831155509
Ubc10,0.105379745,0.3316325,0.916074488402343,0.9998434831155509
CG12910,0.10424199,-0.12802675,0.9169773137342383,0.9998434831155509
betaggt-II,0.10404582,0.11367272,0.9171329841293671,0.9998434831155509
Alg11,0.10392813,0.107406415,0.9172263878919206,0.9998434831155509
blp,0.102751136,-0.095158845,0.9181604881461012,0.9998434831155509
Tnks,0.1027119,0.12735604,0.9181916267740104,0.9998434831155509
CG6179,0.10263344,0.3050263,0.9182539044062196,0.9998434831155509
CG5262,0.10255497,0.3008042,0.9183161825399666,0.9998434831155509
Prosbeta5,0.10239804,0.12220397,0.9184407403105572,0.9998434831155509
Ipk1,0.10204494,-0.04679427,0.9187210026081079,0.9998434831155509
CG14142,0.10145645,0.079071194,0.9191881288614321,0.9998434831155509
CG17361,0.101142585,0.32327962,0.9194372742778457,0.9998434831155509
Sec61gamma,0.10094642,0.021468505,0.9195929941810591,0.9998434831155509
Cnb,0.10067179,0.28955284,0.9198110072247062,0.9998434831155509
Gld,0.10067179,0.08543906,0.9198110072247062,0.9998434831155509
MED10,0.100632556,0.039243322,0.919842152437657,0.9998434831155509
CG11444,0.10012253,0.02619268,0.9202470513785653,0.9998434831155509
CG4820,0.09969097,0.16229722,0.9205896743288472,0.9998434831155509
GPHR,0.098945536,0.29727516,0.9211815122909427,0.9998434831155509
mRpL47,0.098788604,0.024121286,0.9213061153300719,0.9998434831155509
CG2685,0.09823935,0.25938752,0.9217422411595795,0.9998434831155509
CG32719,0.09761161,0.01610938,0.9222406994880563,0.9998434831155509
CG9149,0.09737622,0.1520397,0.9224276292461075,0.9998434831155509
CycC,0.096905425,0.143654,0.922801501606591,0.9998434831155509
eIF6,0.096826956,0.11697567,0.9228638153272504,0.9998434831155509
RpI135,0.09643463,0.60645807,0.9231753910245094,0.9998434831155509
mRpS29,0.09635616,0.1682027,0.923237707580093,0.9998434831155509
Pits,0.09608153,0.09140684,0.9234558192325034,0.9998434831155509
CG6218,0.09549303,-0.07542165,0.923923220704249,0.9998434831155509
sisRNA:CR46364,0.09517917,0.29727516,0.9241725122398128,0.9998434831155509
Pbgs,0.09510071,0.2930751,0.9242348362882902,0.9998434831155509
Tao,0.09400219,-0.018017087,0.9251074216267242,0.9998434831155509
CG12170,0.09306059,0.10617941,0.9258554236773044,0.9998434831155509
ste24a,0.09298213,0.08390331,0.9259177601492867,0.9998434831155509
CG3632,0.09274673,-0.10415999,0.9261047722925368,0.9998434831155509
Sik2,0.09219747,0.22525562,0.9265411498205552,0.9998434831155509
MFS15,0.09196207,0.12935922,0.9267281755337289,0.9998434831155509
Arl2,0.091412805,0.6266953,0.9271645845917061,0.9998434831155509
CG6227,0.09129511,0.06710558,0.9272581036737184,0.9998434831155509
Rpn3,0.090981245,-0.009446873,0.9275074928017686,0.9998434831155509
CG10638,0.09070662,0.008187098,0.927725714131571,0.9998434831155509
CG14906,0.09070662,0.23913924,0.927725714131571,0.9998434831155509
sgg,0.09019659,-0.16315272,0.9281309967255318,0.9998434831155509
CG7728,0.089451164,0.25094733,0.9287233663336298,0.9998434831155509
CG3295,0.08933346,0.1704557,0.9288169019962029,0.9998434831155509
SmB,0.0889019,0.24352914,0.9291598744967563,0.9998434831155509
CG12917,0.0886665,0.2373221,0.9293469559565464,0.9998434831155509
Dlc90F,0.08850957,0.17448917,0.9294716790997002,0.9998434831155509
CG1113,0.08827417,0.2144416,0.9296587670617528,0.9998434831155509
pho,0.08803877,-0.036465168,0.9298458589114484,0.9998434831155509
Alg10,0.08701871,0.58483344,0.9306566349330502,0.9998434831155509
Lsd-1,0.08639099,1.0460453,0.9311556098491701,0.9998434831155509
prd1,0.08615559,0.02264622,0.9313427324296395,0.9998434831155509
insc,0.086077124,0.34125504,0.9314051074669799,0.9998434831155509
asRNA:CR43944,0.08592019,0.07820518,0.9315298588051496,0.9998434831155509
lncRNA:CR43653,0.08560633,0.12111502,0.9317793665247707,0.9998434831155509
pck,0.0853317,0.03641218,0.9319976912796837,0.9998434831155509
lncRNA:CR45188,0.08450781,0.12379587,0.932652696177654,0.9998434831155509
CAH2,0.08340929,-0.35002092,0.9335261069087777,0.9998434831155509
CG3589,0.08337005,0.016267033,0.9335573016355752,0.9998434831155509
CG4942,0.08333082,0.24778269,0.9335884964644061,0.9998434831155509
CG7655,0.08278155,0.2224162,0.9340252347548631,0.9998434831155509
EndoG,0.08254616,0.20765918,0.9342124143946433,0.9998434831155509
CG5704,0.08219306,0.18259314,0.9344931906707642,0.9998434831155509
Meics,0.08168303,0.06441129,0.9348987707800587,0.9998434831155509
Orc4,0.08121224,0.2356308,0.9352731674192136,0.9998434831155509
ast,0.08097684,0.10258048,0.9354603711121023,0.9998434831155509
Cyp28d2,0.08078068,0.013114938,0.9356163769158597,0.9998434831155509
CG4594,0.08023141,0.021685734,0.9360532062991196,0.9998434831155509
Eph,0.08011372,0.0016936504,0.9361468151045408,0.9998434831155509
RpII215,0.079956785,-0.04011805,0.9362716282179209,0.9998434831155509
Traf6,0.07956445,0.06564689,0.936583667846533,0.9998434831155509
CG2611,0.07940752,0.5618855,0.9367084864280251,0.9998434831155509
CG7724,0.078779794,0.19925761,0.9372077762778978,0.9998434831155509
Nf-YA,0.07811283,0.11821594,0.9377382987935987,0.9998434831155509
AdSL,0.07799514,0.11218398,0.9378319232899016,0.9998434831155509
Sce,0.07728894,0.21906942,0.9383936882714962,0.9998434831155509
CG4953,0.07697508,0.13149326,0.9386433714554862,0.9998434831155509
bel,0.07662198,0.01783253,0.9389242722467881,0.9998434831155509
CG13625,0.07611195,0.005908255,0.9393300312421624,0.9998434831155509
CG4619,0.07595502,0.014869092,0.9394548833376437,0.9998434831155509
Naa15-16,0.07517036,-0.04747848,0.9400791660771484,0.9998434831155509
CG3793,0.0750919,0.030513778,0.9401415963826829,0.9998434831155509
CG3165,0.0747388,0.006503194,0.9404225373042154,0.9998434831155509
CG9286,0.07430723,0.058441572,0.9407659196067183,0.9998434831155509
Dhc64C,0.07387567,-0.02137975,0.9411093129210585,0.9998434831155509
m-cup,0.07289485,-0.07320903,0.9418897928880363,0.9998434831155509
Sec22,0.07171786,0.033124518,0.9428264424439443,0.9998434831155509
asRNA:CR43465,0.07167862,0.530633,0.9428576654646807,0.9998434831155509
RhoGEF3,0.07160016,-0.021820093,0.9429201117695191,0.9998434831155509
Tif-IA,0.07156093,0.082639575,0.9429513350535252,0.9998434831155509
CG32371,0.0706978,0.1637581,0.9436382693952069,0.9998434831155509
CG10874,0.070462406,0.04013647,0.9438256224213338,0.9998434831155509
mRpL14,0.07034471,0.06462099,0.9439193001003903,0.9998434831155509
CG1236,0.070030846,0.5404045,0.9441691110328903,0.9998434831155509
Mtr3,0.069363885,0.19090353,0.9446999774655962,0.9998434831155509
Ptp61F,0.06830459,-0.008831341,0.945543168655529,0.9998434831155509
elg1,0.0677161,0.08474272,0.9460116346284598,0.9998434831155509
Mon1,0.067166835,0.10657766,0.9464488863833513,0.9998434831155509
MED6,0.0670099,0.12311141,0.9465738184248412,0.9998434831155509
CG42365,0.06689221,0.06431114,0.9466675183183014,0.9998434831155509
dpr1,0.066735275,0.11533069,0.9467924526569154,0.9998434831155509
CG34174,0.06544059,0.17758256,0.9478232105928074,0.9998434831155509
PIG-K,0.06508749,0.10338161,0.9481043416231694,0.9998434831155509
CG12321,0.06481286,0.14418162,0.9483230035599336,0.9998434831155509
Rev1,0.06434206,0.04822506,0.9486978616404502,0.9998434831155509
Usp5,0.0642636,0.07923784,0.9487603390934306,0.9998434831155509
Dl,0.0641459,-0.61370337,0.9488540558634881,0.9998434831155509
Zpr1,0.0635574,0.1748332,0.9493226503012423,0.9998434831155509
sotv,0.06340047,0.16711053,0.9494476117848073,0.9998434831155509
CG7550,0.063165076,0.1528928,0.9496350563404169,0.9998434831155509
bys,0.06273351,0.14203347,0.9499787119236702,0.9998434831155509
CG31365,0.062027317,0.050446894,0.9505410774634645,0.9998434831155509
alpha-Est5,0.06136036,0.09985181,0.9510722230971975,0.9998434831155509
Ada2a,0.061203424,0.13197891,0.9511972017082378,0.9998434831155509
CG32202,0.06088956,0.046227895,0.9514471625284406,0.9998434831155509
Snr1,0.06073263,0.040251177,0.9515721447314702,0.9998434831155509
CG17260,0.059634108,0.16165559,0.9524470533344405,0.9998434831155509
CG9777,0.059555642,0.15782347,0.9525095490117811,0.9998434831155509
Slbp,0.059555642,0.15782347,0.9525095490117811,0.9998434831155509
CG12883,0.059555642,0.15511055,0.9525095490117811,0.9998434831155509
Pkd2,0.05943794,-0.018590346,0.952603293075263,0.9998434831155509
CG33054,0.059320245,0.08971949,0.9526970377945602,0.9998434831155509
Bap111,0.059320245,0.14638634,0.9526970377945602,0.9998434831155509
Pldn,0.05912408,-0.18149415,0.9528532804472408,0.9998434831155509
CG4069,0.059006378,0.12860839,0.9529470269090518,0.9998434831155509
Ppcs,0.057790156,-0.097444296,0.9539157782357626,0.9998434831155509
CG13373,0.057358596,0.13722809,0.9542595451478804,0.9998434831155509
Ugt302C1,0.05614237,0.07751,0.9552283883845393,0.9998434831155509
CG3663,0.05610314,-0.014199665,0.9552596425013057,0.9998434831155509
Rint1,0.05594621,0.056480784,0.9553846596558244,0.9998434831155509
CG10383,0.055396948,-0.22217813,0.9558222283202806,0.9998434831155509
hng1,0.055396948,0.13345866,0.9558222283202806,0.9998434831155509
e(y)2,0.054690752,0.09734997,0.9563848361485807,0.9998434831155509
Aatf,0.05414149,-0.067164525,0.9568224350522943,0.9998434831155509
Spt7,0.053513765,0.12281284,0.9573225640122566,0.9998434831155509
CG15439,0.0534353,0.08065289,0.9573850813175772,0.9998434831155509
CG4101,0.053278368,0.01464765,0.957510116714213,0.9998434831155509
CG5009,0.05237601,0.05217274,0.9582290904384804,0.9998434831155509
NC2beta,0.052140612,0.050691497,0.9584166544135273,0.9998434831155509
Dhpr,0.051552117,0.040477917,0.9588855744003064,0.9998434831155509
lds,0.051395185,0.109012514,0.9590106221394774,0.9998434831155509
mr,0.05135595,0.1953113,0.959041884231981,0.9998434831155509
CG13950,0.05131672,-0.016204102,0.959073146387473,0.9998434831155509
CG9386,0.05096362,0.022369796,0.9593545086134591,0.9998434831155509
Sirt6,0.049708165,0.32251903,0.9603549484033211,0.9998434831155509
HipHop,0.049668934,0.3140223,0.9603862131609839,0.9998434831155509
alphaSnap,0.049276605,-0.10795058,0.9606988640805337,0.9998434831155509
CG3918,0.048491944,0.15692958,0.9613241840049331,0.9998434831155509
Art1,0.048335012,0.04323712,0.9614492508573436,0.9998434831155509
PpV,0.04817808,0.014421339,0.9615743186584277,0.9998434831155509
CG44422,0.04802115,-0.36484835,0.9616993874051124,0.9998434831155509
Acf,0.04802115,-0.07159263,0.9616993874051124,0.9998434831155509
CG12822,0.047707286,0.042241387,0.9619495277229918,0.9998434831155509
CG33172,0.04766805,0.29124594,0.9619807955265882,0.9998434831155509
Rrp6,0.047275722,-0.040243942,0.9622934767707989,0.9998434831155509
Nup98-96,0.047275722,-0.020382661,0.9622934767707989,0.9998434831155509
CG3594,0.047158025,-0.0123168845,0.9623872822771616,0.9998434831155509
CG15514,0.046844162,0.020684848,0.9626374328360756,0.9998434831155509
Spn55B,0.046844162,0.07243835,0.9626374328360756,0.9998434831155509
Spt6,0.046294898,0.037118677,0.9630752051493568,0.9998434831155509
asRNA:CR44065,0.04590257,0.11643703,0.9633879064819272,0.9998434831155509
PrBP,0.04590257,0.11379888,0.9633879064819272,0.9998434831155509
CG13369,0.045784872,-0.06848316,0.9634817179820202,0.9998434831155509
Wsck,0.045784872,0.29367086,0.9634817179820202,0.9998434831155509
asRNA:CR46135,0.045627937,0.26062906,0.9636068007683087,0.9998434831155509
LysD,0.04551024,0.23632956,0.9637006134459671,0.9998434831155509
CG42637,0.04535331,-0.0196638,0.9638256977976356,0.9998434831155509
CG16868,0.045235608,0.05686918,0.9639195116457987,0.9998434831155509
Hsc70-4,0.045235608,-0.036636367,0.9639195116457987,0.9998434831155509
Dip-B,0.044804048,0.020957885,0.9642635000192231,0.9998434831155509
CG17141,0.044411715,0.03681091,0.9645762224958397,0.9998434831155509
CG3530,0.044411715,-0.02488358,0.9645762224958397,0.9998434831155509
kune,0.04378399,0.00440229,0.9650765897722242,0.9998434831155509
PIG-A,0.043744758,0.26300362,0.9651078631856658,0.9998434831155509
sisRNA:3,0.043744758,0.26300362,0.9651078631856658,0.9998434831155509
CG4936,0.04354859,0.09167528,0.9652642310570018,0.9998434831155509
CG15535,0.043313194,-0.0035842308,0.9654518742653453,0.9998434831155509
Ir93a,0.041861575,0.26538202,0.9666090492646279,0.9998434831155509
Uxt,0.041743875,0.09014251,0.9667028773792179,0.9998434831155509
CG17032,0.041743875,0.2410039,0.9667028773792179,0.9998434831155509
CG34171,0.04115538,-0.0028161549,0.9671720248411892,0.9998434831155509
mei-9,0.04072382,0.035132676,0.967516073544127,0.9998434831155509
CG2972,0.04025302,0.10853664,0.967891406295865,0.9998434831155509
tex,0.039782226,0.2272923,0.9682667461605805,0.9998434831155509
Gle1,0.039468363,-0.027252989,0.9685169766476944,0.9998434831155509
Chrac-14,0.03931143,0.057138447,0.9686420930552133,0.9998434831155509
Sf3b1,0.038722936,0.18766156,0.9691112864327808,0.9998434831155509
CG5515,0.038448304,0.104073755,0.9693302470112956,0.9998434831155509
ssh,0.038212907,-0.006496823,0.9695179293479823,0.9998434831155509
CG13258,0.03797751,0.24569327,0.9697056133729233,0.9998434831155509
CG4553,0.037820578,0.20810732,0.9698307369890079,0.9998434831155509
CG11679,0.03758518,0.06430677,0.970018423804628,0.9998434831155509
CG7564,0.03754595,-0.083763756,0.9700497051022886,0.9998434831155509
eIF3k,0.03648666,-0.056305964,0.9708943173993161,0.9998434831155509
pzg,0.036172792,0.05127306,0.9711445792066138,0.9998434831155509
mRpL33,0.035780463,-0.08330722,0.9714574104584575,0.9998434831155509
CG3009,0.034760408,0.014948179,0.9722707921453104,0.9998434831155509
CG10195,0.034446545,-0.12232014,0.9725210692751649,0.9998434831155509
PHGPx,0.034132678,-0.08348756,0.9727713491109102,0.9998434831155509
pont,0.033975746,0.06895057,0.9728964900357963,0.9998434831155509
lncRNA:CR44763,0.033936515,0.19469982,0.972927775371394,0.9998434831155509
CG45081,0.033936515,0.19469982,0.972927775371394,0.9998434831155509
CG4496,0.033661883,0.13040857,0.9731467738842036,0.9998434831155509
spas,0.033661883,-0.043081373,0.9731467738842036,0.9998434831155509
ssp,0.033583418,0.05356725,0.973209345260443,0.9998434831155509
aph-1,0.033544187,-0.031963613,0.9732406310104189,0.9998434831155509
Cad86C,0.033426486,-0.27066198,0.9733344885071935,0.9998434831155509
CG42237,0.032720294,-0.006638322,0.9738976411968555,0.9998434831155509
Uhg5,0.032210264,0.3006786,0.9743043706928493,0.9998434831155509
Atg4b,0.032092564,0.09387577,0.9743982322985241,0.9998434831155509
TBCC,0.032053333,-0.03497272,0.9744295195792666,0.9998434831155509
RPA3,0.032014098,0.18917115,0.9744608068993543,0.9998434831155509
beta4GalNAcTA,0.031817935,0.39950204,0.9746172440882882,0.9998434831155509
Apf,0.0317787,-0.05318321,0.9746485316434372,0.9998434831155509
Cog6,0.03162177,-0.092134774,0.9747736822536371,0.9998434831155509
mRpL10,0.03134714,0.13893081,0.9749926973140527,0.9998434831155509
Membrin,0.030209383,0.078289576,0.9759000653234912,0.9998434831155509
snoRNA:nop5-x16-a,0.030091684,0.18366334,0.9759939327796858,0.9998434831155509
5.8SrRNA-Psi:CR45863,0.030052451,0.056678947,0.9760252220056941,0.9998434831155509
bug,0.029738588,0.04244989,0.9762755371378115,0.9998434831155509
cmb,0.029581655,-0.023045845,0.9764006955815668,0.9998434831155509
loh,0.029503189,0.029375168,0.9764632750215213,0.9998434831155509
NC2alpha,0.029228559,-0.046634942,0.976682304199697,0.9998434831155509
l(2)34Fd,0.028796997,-0.03277821,0.9770264964541231,0.9998434831155509
CG32808,0.02805157,0.1552004,0.9776210203867717,0.9998434831155509
asRNA:CR44429,0.027894638,0.12511754,0.9777461849151438,0.9998434831155509
eIF3g1,0.02777694,-0.028558042,0.9778400586711613,0.9998434831155509
mRpL2,0.027463075,-0.030121649,0.978090390184095,0.9998434831155509
CG10321,0.026796116,0.127904,0.9786223517829095,0.9998434831155509
hpRNA:CR46342,0.02620762,0.04553831,0.9790917375672319,0.9998434831155509
CG14367,0.026089922,0.14226778,0.9791856155980242,0.9998434831155509
Ndc1,0.026050689,0.13475542,0.9792169083390806,0.9998434831155509
Ssl1,0.025893757,-0.066512145,0.9793420796226514,0.9998434831155509
CG31029,0.025815291,0.085326016,0.9794046654553699,0.9998434831155509
CG6664,0.025776058,-0.037117884,0.9794359584192939,0.9998434831155509
sds22,0.02565836,0.020910665,0.9795298375007476,0.9998434831155509
l(2)k14505,0.025501428,-0.10236061,0.979655010050146,0.9998434831155509
CG7246,0.025305262,0.37326542,0.9798114764409794,0.9998434831155509
